timestamp,user_id,user_role,ip_address,geo_location,device_type,os,login_status,failed_attempts,session_duration_sec,accessed_resource,data_transfer_mb,request_frequency,unusual_time_access,vpn_used,threat_signature,risk_score,label
2026-04-19 06:44:48.816559,U1742,employee,87.186.23.26,NY-USA,mobile,Windows,failed,2,286,payment_system,6.05,23,0,yes,normal,42,normal
2026-04-19 06:14:49.816559,U5285,guest,240.36.221.105,Tokyo-Japan,mobile,iOS,success,1,215,internal_dashboard,3.46,26,0,no,normal,18,normal
2026-04-19 06:32:56.816559,U4298,admin,64.163.130.179,Tokyo-Japan,desktop,Windows,success,2,120,db_server,14.84,17,0,yes,normal,41,normal
2026-04-19 06:33:00.816559,U8745,employee,129.211.113.45,NY-USA,server,Windows,failed,2,143,db_server,11.47,7,0,yes,normal,35,normal
2026-04-19 06:39:08.816559,U2727,admin,15.194.75.80,NY-USA,mobile,Linux,success,1,479,payment_system,8.44,26,1,no,normal,39,normal
2026-04-19 06:14:53.816559,U6549,guest,90.45.50.97,Pune-India,desktop,iOS,failed,1,337,user_data,5.89,30,1,no,normal,41,normal
2026-04-19 06:33:12.816559,U6886,employee,56.160.139.243,NY-USA,desktop,Windows,failed,12,7,user_data,174.91,65,1,yes,sql_injection,100,anomaly
2026-04-19 07:03:51.816559,U3179,employee,19.207.78.112,Pune-India,server,Android,failed,2,502,internal_dashboard,4.84,21,0,yes,normal,41,normal
2026-04-19 06:45:36.816559,U7224,admin,99.60.211.244,Pune-India,server,Android,success,2,105,internal_dashboard,3.08,30,0,no,normal,25,normal
2026-04-19 06:39:33.816559,U3104,guest,45.242.220.46,NY-USA,server,iOS,success,2,288,payment_system,7.44,5,1,yes,normal,53,normal
2026-04-19 06:21:08.816559,U2840,employee,136.32.102.120,Tokyo-Japan,mobile,Android,failed,2,204,api_gateway,10.09,24,1,no,normal,44,normal
2026-04-19 06:58:16.816559,U8476,admin,226.35.211.47,Tokyo-Japan,server,Linux,success,2,126,payment_system,10.72,13,0,no,normal,18,normal
2026-04-19 06:21:12.816559,U8610,employee,214.36.4.98,Pune-India,server,iOS,success,1,544,internal_dashboard,14.9,9,1,yes,normal,52,normal
2026-04-19 06:52:19.816559,U1374,employee,242.68.208.84,NY-USA,desktop,Windows,failed,0,372,db_server,9.68,30,0,no,normal,16,normal
2026-04-19 06:15:02.816559,U5614,admin,71.239.25.99,Pune-India,server,Android,success,1,508,db_server,2.0,20,0,no,normal,15,normal
2026-04-19 07:05:03.816559,U7412,guest,76.169.23.244,Mumbai-India,mobile,Linux,failed,0,521,internal_dashboard,11.51,13,1,no,normal,28,normal
2026-04-19 06:33:52.816559,U9523,guest,73.163.173.143,NY-USA,mobile,iOS,failed,5,11,internal_dashboard,356.84,147,1,yes,malware,100,anomaly
2026-04-19 06:15:05.816559,U2606,guest,39.244.188.183,Pune-India,desktop,Windows,failed,1,220,api_gateway,19.18,17,0,no,normal,17,normal
2026-04-19 06:15:06.816559,U6447,employee,106.238.94.213,Tokyo-Japan,desktop,Windows,success,0,561,user_data,14.31,19,0,no,normal,12,normal
2026-04-19 06:59:20.816559,U7695,employee,14.5.84.216,Pune-India,desktop,Android,success,2,492,user_data,12.26,21,0,no,normal,22,normal
2026-04-19 06:21:28.816559,U1417,admin,44.199.2.124,Mumbai-India,server,Android,success,1,272,db_server,11.44,10,1,no,normal,32,normal
2026-04-19 06:15:09.816559,U8918,admin,137.211.72.163,Berlin-Germany,desktop,Windows,failed,2,366,internal_dashboard,6.49,28,0,yes,normal,45,normal
2026-04-19 06:21:32.816559,U9387,guest,4.30.148.13,Berlin-Germany,mobile,Linux,success,0,60,internal_dashboard,2.83,15,1,no,normal,28,normal
2026-04-19 06:21:34.816559,U9895,employee,160.84.129.252,Delhi-India,server,Android,failed,1,92,payment_system,17.4,29,0,yes,normal,42,normal
2026-04-19 06:40:48.816559,U6674,guest,189.188.180.252,NY-USA,mobile,iOS,success,2,562,db_server,2.86,8,1,no,normal,34,normal
2026-04-19 06:53:43.816559,U1541,admin,75.82.162.40,Pune-India,server,Linux,success,0,321,user_data,12.17,21,1,no,normal,32,normal
2026-04-19 06:53:50.816559,U6822,guest,27.213.81.194,Delhi-India,server,Linux,success,1,339,payment_system,5.37,16,1,no,normal,34,normal
2026-04-19 06:47:30.816559,U9060,guest,174.85.218.140,NY-USA,server,Linux,failed,5,26,db_server,50.87,163,1,yes,sql_injection,100,anomaly
2026-04-19 06:34:40.816559,U4471,employee,249.247.255.200,Delhi-India,server,Windows,failed,8,53,user_data,260.65,181,1,yes,malware,100,anomaly
2026-04-19 06:15:17.816559,U5797,guest,63.91.200.165,Berlin-Germany,mobile,Linux,failed,13,32,user_data,247.33,154,1,yes,sql_injection,100,anomaly
2026-04-19 07:07:18.816559,U4976,employee,137.117.22.247,Mumbai-India,server,iOS,success,0,253,db_server,16.3,20,1,no,normal,33,normal
2026-04-19 06:54:25.816559,U4675,guest,186.48.132.187,NY-USA,server,Linux,success,1,474,api_gateway,16.42,12,1,no,normal,34,normal
2026-04-19 06:34:56.816559,U9580,employee,50.177.246.57,Berlin-Germany,mobile,iOS,failed,5,51,user_data,316.25,167,1,yes,brute_force,100,anomaly
2026-04-19 07:14:18.816559,U7367,admin,151.25.9.169,Berlin-Germany,desktop,Linux,success,1,341,payment_system,7.87,20,1,no,normal,36,normal
2026-04-19 07:07:54.816559,U4493,guest,30.127.245.17,Mumbai-India,mobile,Linux,failed,6,57,api_gateway,113.41,78,1,yes,sql_injection,100,anomaly
2026-04-19 06:21:58.816559,U2637,admin,122.212.89.108,Mumbai-India,server,iOS,success,1,476,user_data,15.28,12,0,no,normal,14,normal
2026-04-19 06:41:48.816559,U6709,admin,69.232.228.122,NY-USA,mobile,Windows,success,1,274,payment_system,10.74,5,1,yes,normal,49,normal
2026-04-19 06:48:30.816559,U5064,employee,33.215.161.113,NY-USA,server,Linux,failed,1,420,db_server,2.3,27,0,no,normal,18,normal
2026-04-19 06:41:58.816559,U6929,employee,138.155.79.254,Berlin-Germany,server,Windows,success,2,452,user_data,12.13,12,1,no,normal,38,normal
2026-04-19 06:28:45.816559,U5371,guest,159.113.38.186,Delhi-India,server,iOS,success,2,392,api_gateway,12.15,5,0,no,normal,14,normal
2026-04-19 06:42:08.816559,U2964,admin,55.189.53.132,Berlin-Germany,server,Linux,success,1,278,db_server,15.49,19,0,yes,normal,37,normal
2026-04-19 06:35:32.816559,U3615,employee,226.251.112.255,Berlin-Germany,mobile,Android,failed,0,413,api_gateway,19.7,20,0,yes,normal,33,normal
2026-04-19 06:28:54.816559,U1153,admin,43.221.253.104,NY-USA,mobile,Linux,failed,1,68,payment_system,8.75,28,0,no,normal,20,normal
2026-04-19 06:15:31.816559,U1934,guest,121.68.154.35,Mumbai-India,server,iOS,success,0,97,internal_dashboard,7.98,15,0,yes,normal,29,normal
2026-04-19 06:29:00.816559,U4758,guest,143.71.41.103,Berlin-Germany,server,iOS,failed,0,193,internal_dashboard,11.98,5,0,no,normal,4,normal
2026-04-19 07:16:18.816559,U7574,employee,116.11.167.56,Tokyo-Japan,server,Windows,success,1,86,internal_dashboard,7.56,7,0,no,normal,10,normal
2026-04-19 06:35:52.816559,U5044,employee,173.186.77.124,Pune-India,mobile,Linux,failed,2,124,user_data,12.29,18,1,no,normal,41,normal
2026-04-19 07:09:51.816559,U4117,employee,158.111.55.68,Pune-India,desktop,Windows,failed,5,8,internal_dashboard,62.2,53,1,yes,brute_force,100,anomaly
2026-04-19 06:22:24.816559,U4093,admin,185.141.232.40,Mumbai-India,server,Android,failed,13,23,payment_system,426.71,107,1,yes,sql_injection,100,anomaly
2026-04-19 06:22:26.816559,U4454,guest,169.69.104.200,Pune-India,mobile,Linux,success,2,231,user_data,17.52,21,0,no,normal,24,normal
2026-04-19 07:17:08.816559,U4160,guest,208.223.144.87,Mumbai-India,mobile,iOS,failed,8,1,internal_dashboard,116.96,104,1,yes,malware,100,anomaly
2026-04-19 06:22:30.816559,U9949,admin,72.163.227.142,Tokyo-Japan,mobile,Windows,success,2,536,user_data,7.49,22,0,yes,normal,42,normal
2026-04-19 06:43:08.816559,U1046,admin,108.78.251.116,Pune-India,server,Android,success,0,447,internal_dashboard,14.19,23,1,no,normal,34,normal
2026-04-19 06:29:27.816559,U6855,admin,107.8.28.254,Mumbai-India,desktop,Windows,success,2,172,db_server,10.72,8,0,yes,normal,36,normal
2026-04-19 06:43:18.816559,U2110,admin,108.38.112.181,Delhi-India,server,Windows,success,2,220,payment_system,15.15,28,0,no,normal,27,normal
2026-04-19 06:36:28.816559,U2726,admin,151.251.128.102,Mumbai-India,desktop,Linux,success,1,568,payment_system,13.0,15,0,no,normal,15,normal
2026-04-19 06:22:40.816559,U1091,employee,215.106.108.72,Mumbai-India,mobile,iOS,failed,0,275,payment_system,15.86,25,1,no,normal,35,normal
2026-04-19 07:04:24.816559,U7642,admin,241.58.179.58,Tokyo-Japan,mobile,Android,failed,14,10,internal_dashboard,276.77,76,1,yes,brute_force,100,anomaly
2026-04-19 06:43:38.816559,U4564,admin,129.130.73.65,NY-USA,mobile,Windows,failed,2,368,api_gateway,19.32,12,0,yes,normal,39,normal
2026-04-19 06:22:46.816559,U4692,guest,13.109.236.254,NY-USA,server,Android,failed,0,479,internal_dashboard,12.24,14,0,yes,normal,29,normal
2026-04-19 06:22:48.816559,U6023,admin,195.5.11.86,NY-USA,mobile,Android,success,1,576,internal_dashboard,14.67,18,0,no,normal,16,normal
2026-04-19 06:57:55.816559,U1388,employee,50.224.15.119,Berlin-Germany,server,Windows,success,2,263,payment_system,17.18,10,1,no,normal,38,normal
2026-04-19 07:19:08.816559,U5567,admin,244.186.89.41,NY-USA,server,iOS,failed,0,334,api_gateway,11.69,22,0,no,normal,13,normal
2026-04-19 06:29:57.816559,U8338,guest,141.216.159.152,Berlin-Germany,mobile,Android,failed,2,77,db_server,10.11,19,0,yes,normal,41,normal
2026-04-19 06:51:12.816559,U8835,guest,72.250.102.243,NY-USA,desktop,Windows,failed,11,6,user_data,131.01,86,1,yes,brute_force,100,anomaly
2026-04-19 06:22:58.816559,U1313,employee,83.183.25.132,Pune-India,server,Linux,failed,0,262,db_server,15.74,14,0,no,normal,10,normal
2026-04-19 06:23:00.816559,U3502,admin,227.192.232.145,Mumbai-India,desktop,Android,failed,0,383,payment_system,11.54,30,0,yes,normal,37,normal
2026-04-19 06:15:55.816559,U5221,guest,131.180.124.243,Berlin-Germany,server,Windows,failed,1,538,db_server,6.04,23,0,no,normal,17,normal
2026-04-19 06:30:12.816559,U1623,employee,183.0.82.165,NY-USA,server,Android,success,2,474,payment_system,16.27,28,0,yes,normal,47,normal
2026-04-19 06:58:51.816559,U7093,employee,184.52.35.213,Berlin-Germany,mobile,Android,success,2,248,user_data,16.69,21,1,no,normal,43,normal
2026-04-19 07:13:18.816559,U5142,employee,54.222.8.88,Berlin-Germany,server,Windows,failed,14,8,user_data,419.6,93,1,yes,malware,100,anomaly
2026-04-19 07:13:27.816559,U3815,admin,62.238.244.21,Mumbai-India,desktop,iOS,failed,9,5,db_server,255.93,106,1,yes,malware,100,anomaly
2026-04-19 06:52:00.816559,U6895,employee,179.192.95.159,Berlin-Germany,server,Windows,failed,12,55,db_server,157.75,73,1,yes,sql_injection,100,anomaly
2026-04-19 07:20:58.816559,U4761,employee,251.221.127.203,Berlin-Germany,server,Linux,failed,1,122,payment_system,15.8,9,1,no,normal,32,normal
2026-04-19 06:37:44.816559,U9449,employee,155.252.62.91,Delhi-India,mobile,Windows,failed,2,341,payment_system,19.25,18,0,yes,normal,42,normal
2026-04-19 06:16:03.816559,U5485,employee,242.228.31.53,Berlin-Germany,mobile,Windows,failed,12,37,user_data,383.72,99,1,yes,sql_injection,100,anomaly
2026-04-19 06:59:40.816559,U4814,admin,74.7.44.127,Tokyo-Japan,desktop,Windows,success,1,576,user_data,12.37,10,0,no,normal,12,normal
2026-04-19 06:16:05.816559,U3928,employee,60.137.38.158,NY-USA,desktop,Linux,failed,1,469,api_gateway,10.35,6,0,no,normal,10,normal
2026-04-19 06:45:18.816559,U1503,admin,241.100.38.84,Tokyo-Japan,desktop,Android,failed,2,348,api_gateway,11.06,20,1,no,normal,42,normal
2026-04-19 07:21:58.816559,U2088,admin,54.155.176.222,Mumbai-India,server,Linux,success,1,428,payment_system,2.57,22,0,yes,normal,36,normal
2026-04-19 07:00:08.816559,U7884,guest,133.201.6.59,Pune-India,desktop,Windows,success,1,500,api_gateway,12.1,24,0,no,normal,19,normal
2026-04-19 06:30:51.816559,U1050,guest,96.189.48.25,Tokyo-Japan,server,Linux,failed,2,586,db_server,16.33,16,0,no,normal,21,normal
2026-04-19 07:07:44.816559,U1870,employee,63.145.74.2,NY-USA,desktop,Linux,success,1,386,db_server,17.08,7,1,yes,normal,51,normal
2026-04-19 06:45:43.816559,U5416,guest,26.55.250.210,NY-USA,server,Linux,failed,11,24,db_server,429.25,122,1,yes,sql_injection,100,anomaly
2026-04-19 07:00:36.816559,U6732,admin,42.216.27.163,Pune-India,mobile,iOS,success,1,104,db_server,3.56,14,1,yes,normal,52,normal
2026-04-19 06:31:03.816559,U9431,employee,154.162.168.49,Berlin-Germany,server,Linux,failed,6,38,api_gateway,468.31,173,1,yes,sql_injection,100,anomaly
2026-04-19 06:23:40.816559,U9275,admin,180.119.238.50,NY-USA,server,iOS,failed,11,45,payment_system,365.37,191,1,yes,malware,100,anomaly
2026-04-19 06:16:15.816559,U8799,employee,32.62.174.222,Delhi-India,desktop,iOS,failed,1,330,db_server,2.69,30,0,no,normal,20,normal
2026-04-19 06:31:12.816559,U5085,employee,126.210.242.41,Tokyo-Japan,mobile,Linux,success,1,87,db_server,19.86,17,1,no,normal,37,normal
2026-04-19 06:31:15.816559,U7208,guest,202.63.50.235,Tokyo-Japan,mobile,Windows,success,2,458,api_gateway,1.63,5,0,no,normal,12,normal
2026-04-19 06:53:48.816559,U4457,employee,4.106.59.181,Pune-India,desktop,Android,success,1,431,api_gateway,16.85,12,1,yes,normal,54,normal
2026-04-19 06:38:52.816559,U6988,employee,22.126.104.35,Berlin-Germany,desktop,Windows,success,2,506,db_server,4.61,16,0,no,normal,18,normal
2026-04-19 06:38:56.816559,U8314,admin,163.157.225.159,Mumbai-India,server,Linux,success,1,452,payment_system,13.46,18,0,no,normal,16,normal
2026-04-19 06:23:54.816559,U5988,employee,153.143.13.55,NY-USA,desktop,Linux,success,0,183,payment_system,18.49,14,0,no,normal,10,normal
2026-04-19 06:31:30.816559,U3929,employee,184.3.234.107,Tokyo-Japan,mobile,Linux,failed,12,27,payment_system,472.85,114,1,yes,malware,100,anomaly
2026-04-19 06:39:08.816559,U8060,admin,58.43.0.59,Tokyo-Japan,desktop,Linux,success,1,476,user_data,15.72,6,0,yes,normal,31,normal
2026-04-19 06:24:00.816559,U6560,admin,161.45.162.116,Tokyo-Japan,desktop,iOS,success,1,81,internal_dashboard,15.73,11,0,no,normal,13,normal
2026-04-19 07:17:21.816559,U1154,employee,158.117.179.229,NY-USA,server,Android,success,0,185,user_data,3.94,29,0,no,normal,15,normal
2026-04-19 07:02:14.816559,U9453,employee,39.148.140.129,Delhi-India,mobile,Linux,success,1,573,payment_system,6.21,18,0,yes,normal,35,normal
2026-04-19 06:24:06.816559,U2261,admin,122.209.176.220,Tokyo-Japan,server,iOS,success,1,548,api_gateway,11.09,13,0,yes,normal,33,normal
2026-04-19 06:16:28.816559,U4445,employee,181.147.201.1,Pune-India,server,Linux,failed,2,283,internal_dashboard,15.74,9,0,no,normal,17,normal
2026-04-19 07:17:57.816559,U5004,employee,193.45.135.129,Tokyo-Japan,desktop,iOS,success,0,248,api_gateway,18.26,6,1,no,normal,26,normal
2026-04-19 07:10:24.816559,U2783,admin,82.123.114.28,Tokyo-Japan,desktop,Windows,failed,2,419,api_gateway,13.26,28,1,yes,normal,66,normal
2026-04-19 06:16:31.816559,U9464,admin,121.148.23.67,Berlin-Germany,server,iOS,failed,2,348,db_server,4.94,19,0,yes,normal,40,normal
2026-04-19 06:47:28.816559,U5204,employee,39.144.77.163,Delhi-India,mobile,Linux,success,0,246,db_server,16.59,23,1,yes,normal,54,normal
2026-04-19 06:55:18.816559,U2631,employee,105.150.179.213,Delhi-India,desktop,Linux,success,0,413,user_data,9.96,30,0,no,normal,16,normal
2026-04-19 06:32:06.816559,U3499,guest,168.189.193.244,Berlin-Germany,desktop,Android,success,0,247,payment_system,3.13,26,0,yes,normal,33,normal
2026-04-19 07:26:38.816559,U2464,admin,129.35.106.61,Tokyo-Japan,server,Android,success,1,372,db_server,18.72,28,0,no,normal,22,normal
2026-04-19 06:40:00.816559,U7998,guest,112.39.83.65,NY-USA,server,iOS,success,2,275,payment_system,1.32,18,1,no,normal,39,normal
2026-04-19 07:26:58.816559,U6375,employee,243.110.134.232,NY-USA,server,Android,success,1,500,payment_system,19.57,25,0,no,normal,21,normal
2026-04-19 07:19:18.816559,U4353,employee,73.70.28.202,Pune-India,desktop,Windows,success,2,270,db_server,9.65,15,1,yes,normal,59,normal
2026-04-19 06:32:21.816559,U5985,employee,124.60.157.247,Mumbai-India,server,Windows,success,2,392,payment_system,17.11,14,0,no,normal,20,normal
2026-04-19 06:56:00.816559,U6882,guest,34.67.245.88,Delhi-India,server,iOS,success,2,447,user_data,17.12,27,0,no,normal,26,normal
2026-04-19 06:24:34.816559,U5016,admin,149.142.225.240,NY-USA,desktop,Windows,failed,11,50,internal_dashboard,403.58,82,1,yes,malware,100,anomaly
2026-04-19 06:16:42.816559,U2393,guest,45.168.19.163,NY-USA,mobile,iOS,success,0,424,user_data,9.73,8,0,no,normal,5,normal
2026-04-19 06:16:43.816559,U7128,admin,54.150.20.84,Delhi-India,mobile,Windows,success,1,417,db_server,4.7,27,0,no,normal,19,normal
2026-04-19 07:12:16.816559,U1313,employee,45.230.241.86,Pune-India,desktop,iOS,failed,0,137,payment_system,13.6,17,0,yes,normal,31,normal
2026-04-19 06:16:45.816559,U8114,admin,164.49.120.46,Pune-India,server,Android,failed,1,65,db_server,9.0,9,0,no,normal,11,normal
2026-04-19 06:24:44.816559,U2159,guest,91.173.70.1,NY-USA,desktop,iOS,success,0,93,payment_system,16.65,19,0,yes,normal,32,normal
2026-04-19 07:12:40.816559,U6028,admin,178.186.149.70,Mumbai-India,server,iOS,failed,1,200,payment_system,12.02,23,0,yes,normal,38,normal
2026-04-19 06:48:48.816559,U6719,admin,106.27.239.168,Pune-India,desktop,Linux,failed,2,561,user_data,16.51,24,0,yes,normal,45,normal
2026-04-19 07:04:55.816559,U1066,admin,162.205.232.251,Berlin-Germany,mobile,Linux,success,0,260,payment_system,14.5,9,1,no,normal,27,normal
2026-04-19 06:48:58.816559,U3851,admin,149.153.27.123,Berlin-Germany,desktop,iOS,success,0,529,user_data,14.84,24,0,yes,normal,34,normal
2026-04-19 06:41:00.816559,U7121,guest,239.176.31.200,Delhi-India,mobile,Android,failed,14,40,internal_dashboard,164.18,152,1,yes,brute_force,100,anomaly
2026-04-19 06:57:12.816559,U9954,admin,119.104.6.243,Berlin-Germany,server,iOS,success,1,285,api_gateway,17.94,19,0,no,normal,18,normal
2026-04-19 07:05:23.816559,U4202,employee,34.93.54.118,NY-USA,server,Windows,success,2,254,db_server,18.06,10,0,no,normal,18,normal
2026-04-19 07:29:48.816559,U3249,guest,155.135.199.205,Tokyo-Japan,desktop,Windows,failed,1,161,user_data,18.72,7,1,no,normal,32,normal
2026-04-19 06:25:02.816559,U2430,employee,27.167.229.124,Delhi-India,server,Linux,failed,0,76,user_data,18.78,22,0,no,normal,14,normal
2026-04-19 06:33:12.816559,U2296,admin,148.110.98.239,Pune-India,desktop,iOS,failed,1,401,api_gateway,9.38,21,0,no,normal,17,normal
2026-04-19 07:05:51.816559,U1581,admin,221.161.108.87,Pune-India,desktop,Android,failed,1,453,payment_system,13.43,26,0,no,normal,20,normal
2026-04-19 07:22:18.816559,U3460,employee,220.105.229.95,Pune-India,mobile,iOS,success,1,564,user_data,7.12,20,0,no,normal,16,normal
2026-04-19 06:33:21.816559,U6042,employee,162.239.12.89,Mumbai-India,server,Android,failed,13,32,api_gateway,285.3,68,1,yes,brute_force,100,anomaly
2026-04-19 06:33:24.816559,U4949,admin,196.7.107.146,Delhi-India,mobile,iOS,success,2,548,db_server,3.2,11,0,no,normal,16,normal
2026-04-19 06:41:40.816559,U4124,employee,67.153.152.23,Tokyo-Japan,desktop,Linux,success,2,157,db_server,18.17,7,1,yes,normal,57,normal
2026-04-19 07:14:40.816559,U5171,employee,90.58.62.4,Mumbai-India,desktop,Android,failed,6,13,api_gateway,67.74,72,1,yes,malware,100,anomaly
2026-04-19 06:50:03.816559,U8593,employee,198.217.249.85,Berlin-Germany,mobile,Android,success,2,397,internal_dashboard,16.25,9,0,yes,normal,37,normal
2026-04-19 06:25:20.816559,U8554,admin,130.34.130.242,Tokyo-Japan,desktop,iOS,failed,1,145,user_data,13.88,16,0,no,normal,15,normal
2026-04-19 06:33:39.816559,U7719,admin,13.42.165.77,Pune-India,mobile,iOS,success,2,104,db_server,10.64,23,1,no,normal,43,normal
2026-04-19 06:25:24.816559,U3253,guest,120.16.137.157,Mumbai-India,server,iOS,failed,13,52,payment_system,178.34,192,1,yes,brute_force,100,anomaly
2026-04-19 06:25:26.816559,U4289,admin,214.29.39.114,Pune-India,server,Android,success,2,429,payment_system,3.77,24,0,yes,normal,42,normal
2026-04-19 06:58:48.816559,U8419,employee,84.135.229.101,Delhi-India,server,Android,failed,1,548,internal_dashboard,3.66,21,0,yes,normal,36,normal
2026-04-19 06:25:30.816559,U5714,employee,121.170.143.51,Pune-India,server,iOS,success,0,187,user_data,14.47,14,0,no,normal,9,normal
2026-04-19 06:59:00.816559,U9717,employee,10.69.202.248,Tokyo-Japan,mobile,iOS,success,0,242,user_data,15.14,10,0,yes,normal,28,normal
2026-04-19 06:42:20.816559,U7453,admin,72.230.128.135,Pune-India,server,Linux,failed,14,50,payment_system,115.75,140,1,yes,malware,100,anomaly
2026-04-19 06:17:12.816559,U2600,guest,52.202.78.71,Delhi-India,mobile,Android,success,2,202,internal_dashboard,11.16,11,0,no,normal,17,normal
2026-04-19 07:07:43.816559,U6213,employee,22.83.249.166,Delhi-India,mobile,iOS,success,0,338,payment_system,19.8,13,1,yes,normal,50,normal
2026-04-19 07:33:08.816559,U6465,guest,23.135.46.70,Mumbai-India,server,Linux,success,1,204,internal_dashboard,4.41,17,1,no,normal,34,normal
2026-04-19 06:59:30.816559,U4039,guest,203.243.37.115,NY-USA,mobile,Android,success,0,447,user_data,12.26,26,0,no,normal,15,normal
2026-04-19 07:33:28.816559,U6327,employee,239.181.35.44,NY-USA,desktop,Windows,success,1,448,payment_system,8.49,25,0,no,normal,19,normal
2026-04-19 06:59:42.816559,U9922,admin,36.63.12.41,NY-USA,mobile,Android,success,1,139,user_data,5.57,12,1,no,normal,32,normal
2026-04-19 06:25:48.816559,U1806,employee,239.210.51.110,Delhi-India,mobile,Linux,success,0,125,api_gateway,9.34,27,0,yes,normal,35,normal
2026-04-19 07:08:25.816559,U2223,admin,139.191.210.96,Pune-India,server,Windows,success,1,300,internal_dashboard,11.53,7,0,no,normal,10,normal
2026-04-19 07:08:32.816559,U8054,admin,183.124.89.244,Pune-India,server,iOS,success,2,195,db_server,5.51,15,0,yes,normal,38,normal
2026-04-19 07:08:39.816559,U4094,admin,231.136.83.93,Pune-India,server,Linux,failed,14,24,db_server,54.32,54,1,yes,sql_injection,100,anomaly
2026-04-19 06:51:38.816559,U4846,guest,78.50.222.43,Mumbai-India,mobile,iOS,failed,2,593,internal_dashboard,15.01,9,0,no,normal,17,normal
2026-04-19 07:17:28.816559,U8489,employee,211.196.11.109,NY-USA,mobile,Linux,success,0,75,payment_system,11.02,16,0,yes,normal,30,normal
2026-04-19 07:26:12.816559,U3280,guest,56.48.32.254,Tokyo-Japan,server,Linux,failed,1,362,payment_system,12.53,21,1,yes,normal,58,normal
2026-04-19 06:26:02.816559,U2689,guest,208.247.169.212,Pune-India,desktop,Android,failed,0,546,db_server,8.95,23,1,no,normal,33,normal
2026-04-19 06:17:26.816559,U1487,admin,144.68.2.214,Mumbai-India,desktop,Android,failed,15,31,payment_system,153.64,114,1,yes,sql_injection,100,anomaly
2026-04-19 07:00:42.816559,U7832,admin,137.5.221.167,Delhi-India,mobile,Windows,failed,7,25,db_server,380.02,106,1,yes,sql_injection,100,anomaly
2026-04-19 06:17:28.816559,U9367,employee,226.7.184.151,Tokyo-Japan,mobile,Windows,success,1,561,payment_system,1.86,13,0,no,normal,11,normal
2026-04-19 06:52:13.816559,U5489,employee,74.61.145.83,Berlin-Germany,mobile,Linux,success,1,161,api_gateway,9.35,28,0,no,normal,20,normal
2026-04-19 07:27:06.816559,U2259,guest,235.186.51.69,Tokyo-Japan,server,iOS,success,1,403,payment_system,1.93,9,0,no,normal,9,normal
2026-04-19 07:35:58.816559,U8842,employee,255.23.109.29,Delhi-India,desktop,iOS,failed,1,411,payment_system,6.4,26,0,yes,normal,39,normal
2026-04-19 06:43:44.816559,U9850,employee,118.219.208.190,Berlin-Germany,mobile,Android,failed,1,391,user_data,14.96,16,1,yes,normal,55,normal
2026-04-19 06:17:33.816559,U2966,guest,146.116.53.162,Berlin-Germany,desktop,iOS,failed,14,20,user_data,346.86,125,1,yes,brute_force,100,anomaly
2026-04-19 07:27:42.816559,U5481,guest,162.78.129.180,Delhi-India,mobile,iOS,failed,5,40,user_data,419.89,148,1,yes,malware,100,anomaly
2026-04-19 06:35:09.816559,U9662,admin,160.21.32.201,Delhi-India,mobile,iOS,failed,11,34,internal_dashboard,359.84,190,1,yes,sql_injection,100,anomaly
2026-04-19 06:35:12.816559,U4006,employee,94.59.247.35,Berlin-Germany,desktop,iOS,failed,2,366,payment_system,16.69,28,0,yes,normal,47,normal
2026-04-19 07:28:09.816559,U8400,guest,155.221.59.107,Berlin-Germany,mobile,iOS,failed,0,144,user_data,6.6,12,1,no,normal,27,normal
2026-04-19 06:52:58.816559,U8800,admin,140.108.193.57,Mumbai-India,server,Windows,success,2,243,api_gateway,2.54,15,0,no,normal,18,normal
2026-04-19 07:01:54.816559,U5754,employee,42.212.101.114,NY-USA,desktop,Linux,success,1,306,api_gateway,5.15,20,0,no,normal,16,normal
2026-04-19 06:17:40.816559,U4743,admin,129.81.85.214,NY-USA,mobile,Android,success,0,174,payment_system,1.4,28,0,yes,normal,34,normal
2026-04-19 07:19:52.816559,U2233,admin,181.20.25.31,Delhi-India,mobile,Linux,success,2,309,payment_system,13.5,14,1,yes,normal,59,normal
2026-04-19 06:35:30.816559,U9634,employee,244.65.143.186,Mumbai-India,mobile,Android,failed,1,589,internal_dashboard,8.83,20,1,yes,normal,56,normal
2026-04-19 07:20:08.816559,U2931,guest,252.69.214.194,Pune-India,mobile,Android,success,1,289,user_data,10.85,19,0,no,normal,16,normal
2026-04-19 06:17:44.816559,U2635,admin,61.198.23.27,Berlin-Germany,mobile,Linux,success,2,276,payment_system,4.31,14,1,no,normal,37,normal
2026-04-19 07:02:30.816559,U2859,admin,50.213.222.175,Pune-India,desktop,iOS,failed,11,15,user_data,317.78,192,1,yes,malware,100,anomaly
2026-04-19 07:38:28.816559,U1183,guest,49.41.97.153,Mumbai-India,mobile,Windows,success,2,71,api_gateway,11.38,27,0,yes,normal,45,normal
2026-04-19 06:26:46.816559,U2501,admin,105.139.4.97,Delhi-India,desktop,Linux,success,0,587,user_data,14.79,24,0,no,normal,14,normal
2026-04-19 06:53:48.816559,U1058,employee,216.114.250.200,Berlin-Germany,server,Windows,success,0,525,internal_dashboard,2.79,9,0,yes,normal,25,normal
2026-04-19 06:35:51.816559,U7291,guest,206.77.32.8,Berlin-Germany,server,Linux,success,0,147,user_data,17.48,28,1,no,normal,37,normal
